DrugID,label,module
CTXV81,D,2
CS12ZE,D,2
CQCF98,D,2
C63ANR,D,2
C0CN2Z,D,2
C01JRM,D,2
CSRV83,D,2
C8VTZ0,D,2
C46QSD,D,2
CGM43D,D,2
CAF1K7,D,2
C0E6OM,D,2
C5SFZ9,D,2
CK52PH,D,2
CIQG12,D,2
CP1VK5,D,2
CN6PY0,D,2
CVZG56,D,2
C0T9VN,D,2
CM8O3W,D,2
CAX9S0,D,2
CLIG51,D,2
CR1T6W,D,2
CE1UG7,D,2
C9MOA2,D,2
CX06NR,D,2
CWU41X,D,2
C51KQN,D,2
C2R6VL,D,2
C2JC1W,D,2
C4RLW0,D,2
CH6O3X,D,2
CH7M4O,D,2
CWR76U,D,2
C8Q5RE,D,2
CXD51S,D,2
CUDK29,D,2
CT4BW6,D,2
C0ZNP7,D,2
C3UC5J,D,2
C0EUD7,D,2
CUZ5S9,D,2
C4PT0L,D,2
C9RD7L,D,2
CGL49H,D,2
C9YPJ7,D,2
CSY25K,D,2
CT7QU8,D,2
C4A1LN,D,2
C9Z4VY,D,2
C3D9CO,D,2
CS5XV4,D,2
CY65TU,D,2
CZB67X,D,2
C8G7LC,D,2
CP9TR0,D,2
C70HAY,D,2
CNA3X8,D,2
C9OT7K,D,2
C7Y5US,D,2
C1H3PM,D,2
D03DDR,D,2
C5V9JT,D,2
CGV09H,D,2
C2RG7A,D,2
C4I1VF,D,2
CN8S6B,D,2
CL6QG0,D,2
CA0RT5,D,2
CUEK57,D,2
CX3YR7,D,2
CZQE36,D,2
D0U5GB,D,2
CHI20A,D,2
CG2VN3,D,2
C7C9PV,D,2
CG7YO4,D,2
CI69QT,D,2
DB06240,D,2
CB7A2U,D,2
C7YKT0,D,2
CA6UX7,D,2
CKZ3X2,D,2
CNX3K0,D,2
CUV2H8,D,2
CPO45A,D,2
CA67HZ,D,2
CD0R5N,D,2
CL8T4E,D,2
C6GIZ2,D,2
CW73AL,D,2
C8S6UH,D,2
C4CDI3,D,2
CKZG90,D,2
C6LP1D,D,2
CE6HB4,D,2
CN1RD8,D,2
CZ9S8E,D,2
CE6C4X,D,2
C4UXF6,D,2
C9F3YI,D,2
C6S5ZA,D,2
CQT4X5,D,2
D0S8CE,D,2
C5GZR7,D,2
CWX96E,D,2
C76IPE,D,2
CT6QI0,D,2
CJ4Z1L,D,2
C6P7NX,D,2
CE39OS,D,2
CQLK93,D,2
CM4U2P,D,2
CZF7B4,D,2
CS7YT9,D,2
C9USZ1,D,2
C81ZSW,D,2
CFU24J,D,2
C75OQS,D,2
CS9QJ1,D,2
CY73KI,D,2
CG9K4Y,D,2
CY24RJ,D,2
CB8J6W,D,2
C8RQ6M,D,2
CB9HP0,D,2
CJST80,D,2
C26OWY,D,2
CF7OJ2,D,2
C6NW0Q,D,2
CZ04VO,D,2
D07POC,D,2
CTY1H5,D,2
C1MTI3,D,2
C7UVG3,D,2
C7Y1VG,D,2
C5J4ES,D,2
CL0WO4,D,2
CA47RX,D,2
C5ZCH7,D,2
C7RDH3,D,2
CWTY83,D,2
CC9LK5,D,2
DB01110,D,2
CNFG64,D,2
CZO2V5,D,2
CK34FR,D,2
C4YD3A,D,2
C82JKI,D,2
D04LVK,D,2
CG61YX,D,2
CS7H4R,D,2
C8PN0C,D,2
C17JIV,D,2
C4AVC1,D,2
CF8L7A,D,2
C9KV0P,D,2
CB7W4E,D,2
C3O2AW,D,2
C2AEM1,D,2
C3YKU9,D,2
CAS3Z4,D,2
CF2JX0,D,2
C9Z8XO,D,2
CLHU01,D,2
C6Y4AJ,D,2
C8F3HQ,D,2
DB00741,D,2
CLTM38,D,2
CF27EQ,D,2
CI1S9R,D,2
C40WAE,D,2
CM6TL2,D,2
CCK94U,D,2
C29SBO,D,2
CB8FC1,D,2
CQ5N3X,D,2
C5F4AU,D,2
C6TCD8,D,2
C6WUQ9,D,2
C98UJH,D,2
C4RX7I,D,2
C8C2SE,D,2
CB7T2K,D,2
CDLS91,D,2
CVES34,D,2
CQV3B1,D,2
CPS2I8,D,2
CHB6X4,D,2
C7KFG6,D,2
C2EDO0,D,2
C8J5OM,D,2
C5R6VX,D,2
C1XCE9,D,2
C1Y4PL,D,2
C75VXT,D,2
C3ZRH1,D,2
CX13SP,D,2
DB14061,D,2
CYL21E,D,2
C1MJ4N,D,2
C8UV9A,D,2
CZ8S4F,D,2
C12BJD,D,2
C8KE4O,D,2
C9SBA1,D,2
C0AFT8,D,2
C9E0BT,D,2
CADE01,D,2
CM6K4Z,D,2
C79ZVA,D,2
C53PGC,D,2
C5TX9Q,D,2
CHCP41,D,2
C70LJV,D,2
D0O9NE,D,2
D09FGX,D,2
CHB2S5,D,2
D0R3JB,D,2
C8XU3O,D,2
CZ85PR,D,2
CWO79T,D,2
CS65TF,D,2
DB14065,D,2
CJA08U,D,2
C4F5VL,D,2
D0G7UX,D,2
D07IQS,D,2
C2WXZ5,D,2
C82UNW,D,2
CG5L9N,D,2
C0QGU2,D,2
C1ENZ0,D,2
CEF1O0,D,2
D0A7AK,D,2
CQ6S8H,D,2
CX8R7B,D,2
CO5UN3,D,2
CSOV56,D,2
COVK20,D,2
C51PRX,D,2
CSY29W,D,2
CJMT13,D,2
CIL5P8,D,2
CVRT47,D,2
CQX86B,D,2
C9SMO0,D,2
CY05LS,D,2
C8KYL0,D,2
C3KVP8,D,2
CP7A5R,D,2
C3RDT1,D,2
CON7Q5,D,2
CWR06S,D,2
C57FZH,D,2
CM32ND,D,2
C05FVK,D,2
CTZL36,D,2
CG5Q4N,D,2
CE0G9A,D,2
C37HWY,D,2
D04JEE,D,2
C39LZO,D,2
C9C6ZA,D,2
C04MXE,D,2
C5XT8N,D,2
D0WE3O,D,2
D0T0KA,D,2
C2C3WI,D,2
C21NQI,D,2
C3O4FR,D,2
CO46CJ,D,2
CVK89G,D,2
D0QG6G,D,2
CZN29J,D,2
CAWL05,D,2
CMV14A,D,2
COI2C9,D,2
C3EW0F,D,2
CQK86M,D,2
CY5Q6I,D,2
C2N8DS,D,2
C4G7LT,D,2
C16FRV,D,2
C2UMC0,D,2
CLBO81,D,2
C7RW8P,D,2
CGHO31,D,2
C60EJI,D,2
D06XVF,D,2
CM5W0B,D,2
CV5H7A,D,2
C4T5UP,D,2
C7HUX6,D,2
CIQ64Z,D,2
CU50FH,D,2
CE14NO,D,2
CC32NP,D,2
CO61VZ,D,2
C3MZ1E,D,2
C4JU1X,D,2
C7NRZ8,D,2
CB16RO,D,2
CRS4M5,D,2
CS3YM0,D,2
CBR97X,D,2
CZ73EI,D,2
CQBP56,D,2
CZ2GW7,D,2
C1VQO6,D,2
C2M6GI,D,2
C0DQI6,D,2
CXN6C4,D,2
C6ICB7,D,2
CUFI19,D,2
C3J7OT,D,2
C36HTV,D,2
CUAY30,D,2
C5F8LY,D,2
C0CET5,D,2
D0BP9C,D,2
D0W8XT,D,2
C85ZHJ,D,2
CC26MI,D,2
C0CV6Z,D,2
C41OWQ,D,2
C7E5NC,D,2
C8GRH9,D,2
CSFD67,D,2
C4U5CZ,D,2
DB09031,D,2
CI38SJ,D,2
C7IDH9,D,2
C1MSA3,D,2
CXH10R,D,2
CY13QV,D,2
C3JE5U,D,2
CO3AX7,D,2
CHR49C,D,2
CIL12B,D,2
C4XB9O,D,2
CIVT58,D,2
DB00661,D,2
C9N3RV,D,2
CP2U0C,D,2
CYCK65,D,2
C1H9ML,D,2
C7V3AY,D,2
CA1BD2,D,2
D04TQF,D,2
C9AFO1,D,2
C4Q2ER,D,2
C0DR1J,D,2
CA3NK8,D,2
CL98GC,D,2
CZI15N,D,2
CHCB46,D,2
C19DST,D,2
CSX2R3,D,2
C7XG4U,D,2
CV7F8O,D,2
CL8H6M,D,2
C3KW0I,D,2
CTI6K7,D,2
D0O2EF,D,2
DB01234,D,2
CL1YX5,D,2
CZO5S0,D,2
C3WBF4,D,2
C2I6MQ,D,2
D0D2TZ,D,2
CE26DW,D,2
C1MG4K,D,2
CA4MU3,D,2
C5X3KT,D,2
CWZ3L5,D,2
C0V5QI,D,2
CGK35X,D,2
CKW4Y3,D,2
CA1K2P,D,2
DB00580,D,2
D02YPG,D,2
D02JUW,D,2
C7HRW8,D,2
D0A0OO,D,2
C26XBL,D,2
CAR7Y4,D,2
D0Y3MO,D,2
D0J6JT,D,2
D04BQR,D,2
CBM59A,D,2
CZU9I4,D,2
CD9TC8,D,2
C1S3LZ,D,2
D09LNI,D,2
D03CQE,D,2
D04XEG,D,2
CJTA06,D,2
CPK20Z,D,2
D0AV3G,D,2
D04AAW,D,2
COSX53,D,2
D06ABW,D,2
D07SJT,D,2
D0Q2AT,D,2
C5N2US,D,2
D0R2KJ,D,2
D03GCJ,D,2
DB00244,D,2
D07DJQ,D,2
D0O2SR,D,2
D05ZIK,D,2
DB01080,D,2
D01GBY,D,2
D0F7CS,D,2
D06BEP,D,2
DB00997,D,2
D0Q4SD,D,2
D03IVG,D,2
D0R9OH,D,2
D0R7HO,D,2
D0K0OZ,D,2
C40YBS,D,2
D02DPA,D,2
CTAN70,D,2
D0K0TC,D,2
DB00860,D,2
D0K5HI,D,2
DB00482,D,2
D09PNY,D,2
CLHO84,D,2
D07ZTO,D,2
C59UQE,D,2
DB00976,D,2
D0V4QS,D,2
CQ31BP,D,2
CND38C,D,2
D04DLM,D,2
CVX0K8,D,2
CG8C4T,D,2
C9RLJ3,D,2
CH59NC,D,2
D0Q4XQ,D,2
CL58GA,D,2
C0P8LZ,D,2
CW7ZK4,D,2
DB00323,D,2
D07HVY,D,2
DB01262,D,2
D0J9XZ,D,2
CY1AI4,D,2
D0X7JN,D,2
CGM63Y,D,2
C1IO8J,D,2
D0X2DK,D,2
CDU5X4,D,2
C9N5YG,D,2
C7EZN2,D,2
D02EVF,D,2
C2N0TD,D,2
DB00396,D,2
C23FRZ,D,2
D02AIN,D,2
C5D9TV,D,2
CV4S2E,D,2
C69JBH,D,2
D09GOS,D,2
DB00316,D,2
D0G9IU,D,2
D03DDR,D,2
D0MY8N,D,2
D0UF6M,D,2
C0NKU8,D,2
D0J1MI,D,2
D0H1YQ,D,2
D08HUC,D,2
D09ELP,D,2
CY7HM4,D,2
D06FEA,D,2
D0W8XT,D,2
CYCX32,D,2
D02LPF,D,2
D0BA6T,D,2
D00KVO,D,2
D0D4JO,D,2
D07UYO,D,2
CE4K0R,D,2
C6NLX4,D,2
CNI9X4,D,2
D03KQF,D,2
D0B2UZ,D,2
CLSX94,D,2
D0B7NG,D,2
C7TN4R,D,2
D0SV8E,D,2
D08JIV,D,2
D0XF8W,D,2
CH93VI,D,2
CPJ0C2,D,2
CEXU05,D,2
CTO71V,D,2
D0E6OC,D,2
CF8X0D,D,2
CI0W6G,D,2
CB4P2S,D,2
D0B2GI,D,2
D0D7KC,D,2
D03ROX,D,2
C9SCG4,D,2
D06TNL,D,2
CQSF39,D,2
D0Y2LR,D,2
D0OB1J,D,2
D05LEO,D,2
D05ZGQ,D,2
D06FZX,D,2
D0Z9QR,D,2
D03DRW,D,2
D0Q9CY,D,2
D0O1WX,D,2
C98DJE,D,2
DB01183,D,2
D0S8YL,D,2
CQG8W1,D,2
D0O8OB,D,2
D0VM2L,D,2
DB12319,D,2
DB00641,D,2
D0Z4SB,D,2
CA78QO,D,2
D0E3OF,D,2
CRVI20,D,2
D0Q4YK,D,2
CP7B2H,D,2
D0AD5C,D,2
DB00006,D,2
DB01197,D,2
D0S6QR,D,2
D04ZTY,D,2
DB00382,D,2
D0J9GD,D,2
D09JVV,D,2
DB00331,D,2
C71VGO,D,2
C1NC8L,D,2
D09QEI,D,2
CCLY36,D,2
CC7D8I,D,2
CDTX86,D,2
CD12VU,D,2
D00MFA,D,2
C1K3LA,D,2
D0EV8E,D,2
D02OZE,D,2
CX24OI,D,2
D0Y0GG,D,2
D0CL9S,D,2
D0E0SW,D,2
D05EAM,D,2
D0J5DC,D,2
D0I7SZ,D,2
C4TL3V,D,2
C5N0SU,D,2
CTEL83,D,2
D0ZU9R,D,2
D07POC,D,2
D00JAU,D,2
D09GYT,D,2
D04ASH,D,2
CGIY90,D,2
D03DAP,D,2
D0RG3O,D,2
D07JJS,D,2
DB01241,D,2
D00TIG,D,2
D0N5HJ,D,2
D01DBQ,D,2
COVK20,D,2
D09WEJ,D,2
D00USF,D,2
DB01275,D,2
CU07CF,D,2
DB01229,D,2
D00FGV,D,2
D08EBN,D,2
C7UPS6,D,2
C9P2HT,D,2
D03ELL,D,2
D0B1IP,D,2
C6A4VW,D,2
D0X0RI,D,2
D07IEF,D,2
D02OJC,D,2
D01VAB,D,2
D0R3FP,D,2
D0A9YA,D,2
CZ1XW6,D,2
CM5T1V,D,2
C7SCP4,D,2
DB00173,D,2
D01XOD,D,2
D04EYC,D,2
D08QCJ,D,2
C3FN5E,D,2
D06QBJ,D,2
D0V9BD,D,2
D0JC9N,D,2
DB01395,D,2
DB00963,D,2
CH8GS0,D,2
DB00741,D,2
D07SUG,D,2
D0VP1V,D,2
D01LXD,D,2
D0O6SX,D,2
C8E1UH,D,2
C5IOL8,D,2
D0U1OE,D,2
D0G9YH,D,2
D06IIB,D,2
D03NHW,D,2
D01XNB,D,2
D08HQK,D,2
DB00436,D,2
CJK9F8,D,2
D0AO5H,D,2
D02FEM,D,2
D0M2MR,D,2
D04DKH,D,2
CMX3U8,D,2
D0H6QU,D,2
D07PAO,D,2
DB06287,D,2
D02YIZ,D,2
D0O2EM,D,2
D0W5HK,D,2
C37WVJ,D,2
D05ARP,D,2
D05RHI,D,2
D0P5SA,D,2
D09FJB,D,2
D07QPA,D,2
DB12610,D,2
D0E0LQ,D,2
D0R8ER,D,2
D0Y2JI,D,2
D0J2MJ,D,2
CG8V9E,D,2
D03IRR,D,2
D0M6DO,D,2
C6RG5E,D,2
C36WOC,D,2
D0U5GB,D,2
D03GFC,D,2
D0B7EB,D,2
DB00535,D,2
D0G8NN,D,2
D00MIN,D,2
CPF48I,D,2
DB00324,D,2
D04EGX,D,2
DB00205,D,2
C2QS4E,D,2
D0K6GZ,D,2
D04RGA,D,2
DB00911,D,2
D04MSM,D,2
D0NW3X,D,2
D0H0HJ,D,2
CHV5M7,D,2
CJC4Y8,D,2
D0Z1FX,D,2
D05DVP,D,2
COZ10X,D,2
CC9WJ2,D,2
D09XCX,D,2
D0U7GK,D,2
DB04743,D,2
DB04876,D,2
D03TVW,D,2
CL4G8D,D,2
DB06756,D,2
D0KE4Z,D,2
D06CTE,D,2
C3B2CS,D,2
C7ZUJ4,D,2
DB11994,D,2
D0K3MC,D,2
CG53MU,D,2
C4W1LV,D,2
D0QL3P,D,2
D02PWM,D,2
D02AQY,D,2
DB01194,D,2
D0MA9N,D,2
C8VXJ6,D,2
D05JET,D,2
C78PXT,D,2
D04JCN,D,2
C26TSF,D,2
D0H8FH,D,2
CGK7Y9,D,2
DB02010,D,2
D05LBU,D,2
D0S3WH,D,2
D0FN7J,D,2
CD01LT,D,2
C8FH0V,D,2
C3WVZ6,D,2
D0R2KY,D,2
D01AJY,D,2
D0I2MK,D,2
D0S5UH,D,2
D01STB,D,2
D0CE0O,D,2
D0G5AG,D,2
DB01087,D,2
D0X4ZR,D,2
D04XGT,D,2
D0L7FM,D,2
CZ2C9Y,D,2
CYBM64,D,2
DB00916,D,2
D05QBF,D,2
D03YLZ,D,2
D07IPB,D,2
C4VU9Z,D,2
DB01254,D,2
CT0U9F,D,2
D05UVD,D,2
CS7L6J,D,2
D04NQI,D,2
D0X9ZC,D,2
CT6JL8,D,2
D0P9RF,D,2
C48GPY,D,2
CJ01GK,D,2
CHZJ65,D,2
C9KFV8,D,2
D04OSE,D,2
C2F1OT,D,2
D0Y7ZU,D,2
D00AOJ,D,2
CI74WY,D,2
D05AFX,D,2
D0NG7O,D,2
C3H5DF,D,2
D07MCK,D,2
CYP04M,D,2
D0Z1RV,D,2
CLAK42,D,2
D0N6RF,D,2
C93BJO,D,2
D04NXQ,D,2
DB00819,D,2
DB00469,D,2
CGL5Q2,D,2
D0R6RO,D,2
D0T2PL,D,2
CPA03B,D,2
D0D9FV,D,2
DB00744,D,2
C5DV8U,D,2
CW2QL9,D,2
C45PUM,D,2
D0KD1U,D,2
D05JNI,D,2
CQ72GP,D,2
C3L0UM,D,2
C8JNH4,D,2
D0I8FV,D,2
D06ZII,D,2
D0T3AD,D,2
D0T9DT,D,2
D01UXC,D,2
D03KOZ,D,2
D0Q7QY,D,2
D05VIL,D,2
D0D0BE,D,2
D09LZT,D,2
D0S9MC,D,2
CYO93C,D,2
C5NH4J,D,2
D0GC5H,D,2
D03QWT,D,2
D00WUF,D,2
C0H8GR,D,2
D0VR7W,D,2
C3T0QX,D,2
D0P1WA,D,2
C2KJI7,D,2
D01BJB,D,2
D09QBG,D,2
CJ3OL7,D,2
D02DGU,D,2
CE4TI9,D,2
C40HCL,D,2
D0V0LB,D,2
D0TO2R,D,2
D0N3PE,D,2
DB00313,D,2
D0T9TJ,D,2
CD53SU,D,2
DB00814,D,2
DB00368,D,2
D0QS1U,D,2
D05GJW,D,2
D0P1JI,D,2
D06GAM,D,2
D0Y8UB,D,2
D00QAR,D,2
D04LBT,D,2
D02NNV,D,2
D0BM5G,D,2
DB00180,D,2
CQI08L,D,2
D0W6DY,D,2
CIT06W,D,2
D0X6IU,D,2
C42FBS,D,2
CKTC39,D,2
D0S9SD,D,2
D0L4HY,D,2
D05HPI,D,2
D0Y9LL,D,2
C9LCD8,D,2
D0C1WH,D,2
CF6O0D,D,2
D02TJS,D,2
C4BR7C,D,2
CQR03B,D,2
C4SL8Q,D,2
C7AV1G,D,2
CX6D4S,D,2
D08ZEB,D,2
D04VMT,D,2
C78YSK,D,2
DB01058,D,2
D02LCR,D,2
D06JPB,D,2
C3D2JM,D,2
DB00562,D,2
D0X4RN,D,2
D0T5RO,D,2
D0WE3O,D,2
D0T0KA,D,2
CI7BE6,D,2
C68LHN,D,2
D08QMX,D,2
DB00279,D,2
C51MUC,D,2
D0R0BX,D,2
DB01222,D,2
D0J7RK,D,2
D0UA0I,D,2
D00KHM,D,2
D06BYV,D,2
D03XOC,D,2
D07YWY,D,2
D0B8WN,D,2
CXUC05,D,2
D0FO2B,D,2
C8D9QE,D,2
CRV3P5,D,2
D05MQK,D,2
D07HGR,D,2
C7MN9H,D,2
C58UBI,D,2
C10CPM,D,2
DB00774,D,2
D00SBN,D,2
D0C8EU,D,2
CA3JL7,D,2
D07XPE,D,2
C5IQN3,D,2
DB01261,D,2
D05EPM,D,2
D0P0HB,D,2
D05RUM,D,2
CUN94M,D,2
CDA8I2,D,2
D0Q2XF,D,2
D0OS6O,D,2
DB00864,D,2
CN2T7J,D,2
C5YRP0,D,2
D0MP5H,D,2
CY5ZO7,D,2
D0UM7O,D,2
D0M5JI,D,2
C8W0LY,D,2
D0CF2Q,D,2
D07BCT,D,2
D0O2WB,D,2
C4TK3Q,D,2
CO2F7E,D,2
DB00811,D,2
CQ3ZD6,D,2
DB06736,D,2
CC3SK9,D,2
DB01025,D,2
D0PW7C,D,2
D0C5PA,D,2
CMIW83,D,2
C7CT6M,D,2
DB00936,D,2
D08HVR,D,2
D06NXY,D,2
C9ARM2,D,2
D06ZUK,D,2
D01AZG,D,2
D0U5CE,D,2
C7SO5H,D,2
D0I4DQ,D,2
D0U5SI,D,2
D08CDI,D,2
D05VLS,D,2
DB04854,D,2
D0Y4DY,D,2
D06AEB,D,2
D0Z8EX,D,2
CV09WB,D,2
D03BOZ,D,2
D0F6EO,D,2
D06ORU,D,2
D00REB,D,2
DB00846,D,2
D09RHQ,D,2
D0X7HV,D,2
D0M8RC,D,2
D0N5YA,D,2
DB00951,D,2
D0H1GJ,D,2
D0F5LH,D,2
D0L5WM,D,2
CYWQ74,D,2
CWB0H2,D,2
D0R0MW,D,2
CON68G,D,2
CJH74G,D,2
CDF6T9,D,2
DB01411,D,2
D04ZAH,D,2
D00BLL,D,2
DB03783,D,2
D05EQG,D,2
D0Z0CH,D,2
D0Q8ZX,D,2
D0U2CV,D,2
D0M3QP,D,2
D05CEU,D,2
C0HO6F,D,2
DB00991,D,2
D0D1AL,D,2
D00XUN,D,2
DB00227,D,2
CIVO20,D,2
D0FX2Q,D,2
CLJ1S3,D,2
D0N0LB,D,2
C82BDA,D,2
D0O5FY,D,2
CUZE40,D,2
CJL94H,D,2
D04QLR,D,2
D0ZB7K,D,2
D0FT4R,D,2
D05KON,D,2
D0Z7ZM,D,2
D02TLO,D,2
D0EG1I,D,2
DB01248,D,2
DB01399,D,2
D04EEU,D,2
C2GKD5,D,2
D0T1RG,D,2
D03VPC,D,2
D0V7CF,D,2
CU6N0T,D,2
D0FA2O,D,2
DB01410,D,2
C9T3FB,D,2
D07NAJ,D,2
D0HQ6N,D,2
D0I0RJ,D,2
C3BK5F,D,2
D0Y2HR,D,2
CZ6PB5,D,2
D0D0ZD,D,2
CL91TM,D,2
D0V9YR,D,2
D0V7XF,D,2
DB01609,D,2
D0P1UX,D,2
C67EFD,D,2
D0R9VR,D,2
D07TQV,D,2
D0M4YC,D,2
DB00605,D,2
D0AP9T,D,2
C7WUM6,D,2
C8F4XW,D,2
D00CCI,D,2
D0PG8O,D,2
D07ABV,D,2
C3RLS2,D,2
DB01216,D,2
D01OXI,D,2
CV0F2R,D,2
D06GRK,D,2
D02LHR,D,2
D08JZS,D,2
D0P5GE,D,2
C2XP0H,D,2
C9K1WX,D,2
C28AYI,D,2
CYGE17,D,2
D0V8QT,D,2
C90TYQ,D,2
CM28YJ,D,2
D02HED,D,2
D0H4JM,D,2
D0B6TW,D,2
D0U8UV,D,2
CMJ50D,D,2
CIMG10,D,2
D00UEQ,D,2
CS7OA6,D,2
C41TDB,D,2
D0L0SW,D,2
D02CKX,D,2
D07GXY,D,2
DB00779,D,2
C68EVA,D,2
C1AW3S,D,2
CFE9R6,D,2
CO32JV,D,2
DB04795,D,2
D05JQF,D,2
D0M4VM,D,2
C9QDT1,D,2
D0J4JM,D,2
DB00712,D,2
CUJ6W7,D,2
CV2E4Z,D,2
D0S5CU,D,2
D00QKI,D,2
D0TR5X,D,2
DB01223,D,2
C2J7BV,D,2
D00DKK,D,2
CMH87T,D,2
D09IPV,D,2
C84LXT,D,2
D0H0KB,D,2
D07QCE,D,2
CX8H9B,D,2
DB00924,D,2
D0Y7RW,D,2
CVG4M1,D,2
D0D5GG,D,2
D0O5YZ,D,2
CC8U9R,D,2
D09LWS,D,2
D09AMZ,D,2
CPER58,D,2
CR9J8V,D,2
CH13XE,D,2
DB00277,D,2
D0F2PO,D,2
D0NR6S,D,2
D03JPH,D,2
C2U1WA,D,2
D0N3VR,D,2
C85KQB,D,2
D0Y5UG,D,2
D0U5RT,D,2
C4GST2,D,2
CD0SK3,D,2
D01KKQ,D,2
D0I8DD,D,2
D08USJ,D,2
CK6GX1,D,2
CW86OS,D,2
C6QWI1,D,2
D02FNU,D,2
D0S1NZ,D,2
D0O6AQ,D,2
C60PHU,D,2
DB00547,D,2
CZ8E7J,D,2
C8T9KD,D,2
D08ROP,D,2
C9KV7L,D,2
C35HJB,D,2
D0U0KW,D,2
CY8ES4,D,2
D07UWJ,D,2
D0G3SH,D,2
DB01110,D,2
DB00459,D,2
DB00717,D,2
D01OIK,D,2
CH86TV,D,2
D0R6BI,D,2
D09XZB,D,2
D00WCX,D,2
D0SH3I,D,2
D06YYD,D,2
D0H3HM,D,2
D0B7YT,D,2
D0F9GE,D,2
D0X7KZ,D,2
D07RGW,D,2
D04ITO,D,2
D08HZL,D,2
D0O2DQ,D,2
D01JEU,D,2
DB00939,D,2
D0D5GD,D,2
CXD39Z,D,2
D0Y0SW,D,2
C2Q8OS,D,2
C7F5HY,D,2
C6TA2Y,D,2
D04JEE,D,2
D07KSG,D,2
DB01144,D,2
CVP7G8,D,2
D02WFK,D,2
D01FGR,D,2
D0K0VO,D,2
CDU0B1,D,2
CGM5Z9,D,2
C3N4GQ,D,2
C1EYR7,D,2
D0Q5NX,D,2
D03CJL,D,2
CY18JF,D,2
DB00945,D,2
D0E1XL,D,2
D00GEG,D,2
D0U4CE,D,2
D01JUF,D,2
DB06159,D,2
D04ALU,D,2
C6JB0E,D,2
C78ENM,D,2
D0N0EQ,D,2
DB14596,D,2
DB01050,D,2
DB00328,D,2
D09UZO,D,2
D04NDM,D,2
D0Q9JT,D,2
D0Y5DO,D,2
DB04821,D,2
DB00494,D,2
C9FQ0W,D,2
D07XJM,D,2
C1K8VH,D,2
C86YFJ,D,2
D0G5QB,D,2
D0N4OW,D,2
C2I7CF,D,2
D09PTA,D,2
CL53OW,D,2
D0L9PX,D,2
CRZ62F,D,2
DB00391,D,2
D05BCF,D,2
D03RZV,D,2
D06XMU,D,2
C6E5CD,D,2
CMU2P6,D,2
D0Z0DW,D,2
D07ONP,D,2
D0T7US,D,2
CU86VK,D,2
D04WFD,D,2
D00ZFP,D,2
C5K8NC,D,2
D0VT8P,D,2
DB00608,D,2
D00MYQ,D,2
D0E0CT,D,2
D02YEY,D,2
CZS5F7,D,2
C5I7MJ,D,2
C2O3LF,D,2
CWKF81,D,2
CY4WG9,D,2
D07EFM,D,2
CE8LA7,D,2
C68KUD,D,2
C9E8HM,D,2
D0Q6NZ,D,2
DB00367,D,2
DB00695,D,2
DB00337,D,2
D0JY3V,D,2
D06PSS,D,2
DB00843,D,2
D09IOI,D,2
D0AR3J,D,2
D0YV1Q,D,2
DB01599,D,2
CEAZ12,D,2
C27TMO,D,2
DB04838,D,2
D04GZS,D,2
D0ML1F,D,2
DB06725,D,2
CIV15Q,D,2
CVJ2X3,D,2
DB04216,D,2
C1S2RK,D,2
CD9E4R,D,2
C12UDR,D,2
DB00661,D,2
D0M9BW,D,2
D06GDY,D,2
D02FCQ,D,2
COWN03,D,2
D0Z7KE,D,2
D08SOF,D,2
D03ZMQ,D,2
CEO67P,D,2
D01PIL,D,2
CSM10R,D,2
CR6HO1,D,2
D0OT0O,D,2
D0C1BG,D,2
D0R4PS,D,2
D0T8GD,D,2
C0REQ9,D,2
D0Q2PE,D,2
D06UDG,D,2
D0H9ZQ,D,2
D08YWK,D,2
C5H4RC,D,2
DB04690,D,2
D0T7OW,D,2
DB00778,D,2
CE89TG,D,2
D06XAE,D,2
DB01211,D,2
C0R2YM,D,2
CJ05TN,D,2
CWVF28,D,2
DB00437,D,2
D0R4OM,D,2
D0L1VF,D,2
CDN1S3,D,2
D0U6LM,D,2
D07MUN,D,2
D06BQU,D,2
D0M9QJ,D,2
C67IKZ,D,2
CILW30,D,2
CUT30Q,D,2
D00NKB,D,2
CO1I7C,D,2
D03FLC,D,2
D02YSX,D,2
D01XYJ,D,2
C1YK2E,D,2
DB00554,D,2
CYQ3A7,D,2
D0A8XN,D,2
C7QK8R,D,2
D0H3TD,D,2
D0RD5W,D,2
DB00987,D,2
D0Q2ES,D,2
C37UQK,D,2
D07XGR,D,2
CC09DB,D,2
CWQI02,D,2
DB00764,D,2
D0IX6I,D,2
D0Z5BC,D,2
D08VYV,D,2
D00NNC,D,2
D09MGR,D,2
D0M8VE,D,2
DB00273,D,2
CYQ4S7,D,2
DB00821,D,2
C76JAL,D,2
DB04794,D,2
D0NJ3V,D,2
DB00201,D,2
D0T3NY,D,2
D0W0BF,D,2
D0JV4Q,D,2
CV80FO,D,2
DB00795,D,2
DB00780,D,2
D0KG3R,D,2
D03TPR,D,2
D0Y7EM,D,2
D0WN0U,D,2
CZ0O7L,D,2
D0O6IZ,D,2
D07GRH,D,2
CA6ID2,D,2
D0T0LM,D,2
CGXK13,D,2
D06OIV,D,2
C5W7MS,D,2
D09CZA,D,2
D08VRO,D,2
CH7R8S,D,2
CY3CT2,D,2
D02YYF,D,2
D0B0CP,D,2
CSNK90,D,2
DB00171,D,2
DB01016,D,2
CF9TC1,D,2
